Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","150","Europe","2013","2013","230132","Consumer Prices, Food Indices (2015 = 100), median","7003","March","6125","Value","Index","99.360986","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","230132","Consumer Prices, Food Indices (2015 = 100), median","7004","April","6125","Value","Index","99.623118","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","230132","Consumer Prices, Food Indices (2015 = 100), median","7005","May","6125","Value","Index","100.16855","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","230132","Consumer Prices, Food Indices (2015 = 100), median","7006","June","6125","Value","Index","100.36995","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","230132","Consumer Prices, Food Indices (2015 = 100), median","7007","July","6125","Value","Index","99.835","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","230132","Consumer Prices, Food Indices (2015 = 100), median","7008","August","6125","Value","Index","99.274521","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","230132","Consumer Prices, Food Indices (2015 = 100), median","7009","September","6125","Value","Index","99.041305","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","230132","Consumer Prices, Food Indices (2015 = 100), median","7010","October","6125","Value","Index","98.88965","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","230132","Consumer Prices, Food Indices (2015 = 100), median","7011","November","6125","Value","Index","98.880302","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","230132","Consumer Prices, Food Indices (2015 = 100), median","7012","December","6125","Value","Index","99.322245","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7001","January","6125","Value","Index","99.914315","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7002","February","6125","Value","Index","99.675","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7003","March","6125","Value","Index","99.415307","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7004","April","6125","Value","Index","99.649145","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7005","May","6125","Value","Index","99.39","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7006","June","6125","Value","Index","99.28783","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7007","July","6125","Value","Index","99.249114","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7008","August","6125","Value","Index","98.755","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7009","September","6125","Value","Index","98.963045","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7010","October","6125","Value","Index","98.963925","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7011","November","6125","Value","Index","98.915","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","230132","Consumer Prices, Food Indices (2015 = 100), median","7012","December","6125","Value","Index","98.725392","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7001","January","6125","Value","Index","99.519514","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7002","February","6125","Value","Index","99.77","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7003","March","6125","Value","Index","99.984775","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7004","April","6125","Value","Index","100.44385","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7005","May","6125","Value","Index","100.482832","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7006","June","6125","Value","Index","100.25785","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7007","July","6125","Value","Index","99.678665","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7008","August","6125","Value","Index","99.64227","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7009","September","6125","Value","Index","99.93983","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7010","October","6125","Value","Index","100.084051","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7011","November","6125","Value","Index","99.993456","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","230132","Consumer Prices, Food Indices (2015 = 100), median","7012","December","6125","Value","Index","99.8","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7001","January","6125","Value","Index","100.000139","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7002","February","6125","Value","Index","100.325702","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7003","March","6125","Value","Index","100.154958","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7004","April","6125","Value","Index","100.532294","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7005","May","6125","Value","Index","100.754112","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7006","June","6125","Value","Index","100.5","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7007","July","6125","Value","Index","100.785","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7008","August","6125","Value","Index","100.55325","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7009","September","6125","Value","Index","100.3","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7010","October","6125","Value","Index","100.4254","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7011","November","6125","Value","Index","100.6468","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","230132","Consumer Prices, Food Indices (2015 = 100), median","7012","December","6125","Value","Index","100.86365","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230132","Consumer Prices, Food Indices (2015 = 100), median","7001","January","6125","Value","Index","102.2854","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230132","Consumer Prices, Food Indices (2015 = 100), median","7002","February","6125","Value","Index","102.99","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230132","Consumer Prices, Food Indices (2015 = 100), median","7003","March","6125","Value","Index","102.55","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230132","Consumer Prices, Food Indices (2015 = 100), median","7004","April","6125","Value","Index","102.50905","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230132","Consumer Prices, Food Indices (2015 = 100), median","7005","May","6125","Value","Index","102.9","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","230132","Consumer Prices, Food Indices (2015 = 100), median","7006","June","6125","Value","Index","102.818252","E","Estimated value","base year is 2015"
